Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS
2020-06-26,0.4336105257871688,0.19543394089742827,0.2863740994118208
2020-06-29,0.4243464800091287,0.1885356493351794,0.3058128847235627
2020-06-30,0.4148069743992911,0.1807151331881901,0.29569680955289723
2020-07-01,0.4315824104752162,0.1846856242479301,0.31429244480540197
2020-07-02,0.44656207856168545,0.21079450369648012,0.3190531462541014
2020-07-03,0.46041412103204166,0.22783951214257692,0.30373002990808484
2020-07-06,0.49254316022408756,0.2533269107279188,0.3325412464816556
2020-07-07,0.47828868921322304,0.25601383544673895,0.3346733750556167
2020-07-08,0.4654925309777253,0.23556000502755892,0.3398304394746331
2020-07-09,0.4786909147120862,0.22972445360397686,0.3543104057614125
2020-07-10,0.5057416116389968,0.23694370695307132,0.33462365393486426
2020-07-13,0.5343761687584694,0.23600092733526234,0.3099784026278315
2020-07-14,0.5253256551104837,0.2167302468659471,0.2887543223183796
2020-07-15,0.4886212754886637,0.2415757218775978,0.28310119705195935
2020-07-16,0.48831962328465345,0.24392719519609785,0.2924239711019313
2020-07-17,0.5226608011996241,0.2302606816251146,0.328028383729971
2020-07-20,0.526783697163657,0.23313456728678839,0.3623440095699736
2020-07-21,0.5527533326917218,0.24002814130046413,0.3677987616245487
2020-07-22,0.5690692178443284,0.2263214162440248,0.35569901824432815
2020-07-23,0.5961199824517873,0.21838273673753883,0.35971569233081746
2020-07-24,0.6405422457245182,0.21283551738983875,0.3485085005861085
2020-07-27,0.6455953431451178,0.23269246559194168,0.3092345030834124
2020-07-28,0.6564055510502869,0.27407395925543154,0.31632577022681396
2020-07-29,0.6156536715952994,0.2605279116569389,0.2944569769788655
2020-07-30,0.6217877627341966,0.2619147586148334,0.2806219792661647
2020-07-31,0.6007959638569627,0.26267883299979145,0.2629188317402763
2020-08-03,0.5715832118129087,0.2517250221809024,0.23237210519864349
2020-08-04,0.6427797646530755,0.24993656582008006,0.2716958877309875
2020-08-05,0.6306371297924764,0.2538756627172922,0.2577118544738207
2020-08-06,0.634483483035938,0.27341091903574655,0.2707536149747233
2020-08-07,0.6406931056667975,0.26828592028533527,0.2738778013345967
2020-08-10,0.6273186171456215,0.26324123218325113,0.2806219792661647
2020-08-11,0.6343326230936588,0.26207537991148755,0.296490238491382
2020-08-12,0.631215324717058,0.25301150890903434,0.2935644253433537
2020-08-13,0.6284248557084549,0.25184571279856327,0.28895282334801575
2020-08-14,0.6242767148998862,0.24690166573270433,0.264555155102416
2020-08-17,0.6129888853649883,0.25142349220127447,0.2628691745284194
2020-08-18,0.6266649584096262,0.2579955428151791,0.2864236927147822
2020-08-19,0.6332014104084831,0.25270992276811366,0.2964406451884206
2020-08-20,0.6158547505044569,0.25120294680548383,0.28890316613615885
2020-08-21,0.6082122629844116,0.24949429564135572,0.31533390416758855
2020-08-24,0.6152011594490099,0.24929346285924547,0.3464755586180698
2020-08-25,0.6083379457627036,0.2471025546761071,0.34910349240385263
2020-08-26,0.6360925203924874,0.2514639283319007,0.3478639154654032
2020-08-27,0.6226677452238851,0.2494139849930287,0.3415662050782776
2020-08-28,0.6254582819130365,0.24545467003050347,0.34394655580262745
2020-08-31,0.6076340003792817,0.25297129742357827,0.34528531934699946
2020-09-01,0.6109274035426977,0.24859004267022677,0.35664129100059216
2020-09-02,0.6315170446016167,0.256146600742295,0.36343493441733055
2020-09-03,0.6234219772547334,0.26995391067366703,0.3602116253604303
2020-09-04,0.6058994156055371,0.2656529104073502,0.34870700161574464
2020-09-07,0.6086144884832747,0.28102768201341377,0.33997934720130807
2020-09-08,0.620907983286153,0.2895292099936998,0.3419133581990065
2020-09-09,0.6481848009251119,0.28126900708744274,0.32609450055006384
2020-09-10,0.7249373176601426,0.28267584746548013,0.32019366440441954
2020-09-11,0.7278283599635986,0.2999402780815168,0.30839148084196644
2020-09-14,0.7191801394950246,0.34708948032720466,0.28786170677397227
2020-09-15,0.7273759831784057,0.34708948032720466,0.3003085393660264
2020-09-16,0.7302418483178743,0.3517522154787487,0.32326806573464484
2020-09-17,0.7172695176150132,0.33485002519957197,0.3133008343817588
2020-09-18,0.7207639996875865,0.33040834089545135,0.28721712165326696
2020-09-21,0.695699388452101,0.336598663203986,0.27928289617731494
2020-09-22,0.673224302677158,0.3597714864400243,0.2654973639497845
2020-09-23,0.6831043091257607,0.3374629854961215,0.2772497624825897
2020-09-24,0.6581654483491157,0.28311800532161946,0.2605386088337177
2020-09-25,0.668472857460569,0.31931435149039156,0.27402651733458494
2020-09-28,0.6757885832931649,0.3209220246505391,0.2841425925052504
2020-09-29,0.6902691750160774,0.34588369737644764,0.2924239711019313
2020-09-30,0.6848892482274802,0.3474516083414796,0.30834182363010953
2020-10-01,0.6803137724366093,0.3599723192221347,0.33645860614443135
2020-10-05,0.6737522109543133,0.43326943301468535,0.3437977758937435
2020-10-06,0.6728220094977466,0.43668606140743127,0.373302851346503
2020-10-07,0.6965290842943632,0.4453885906537052,0.39130343087236785
2020-10-08,0.6873528878680857,0.4814642462048164,0.4206105165666557
2020-10-09,0.6844367360811905,0.4763389666479425,0.46201696218779065
2020-10-12,0.6862467846663489,0.48319232917616217,0.4422807448760723
2020-10-13,0.7081942328863302,0.4818062684763633,0.42720578677154875
2020-10-14,0.7116131834669415,0.4798077127201621,0.44014836066652896
2020-10-15,0.6708862104537479,0.4519545196867234,0.3982459820157812
2020-10-16,0.6554502401102813,0.4611175715317959,0.42809821058926933
2020-10-19,0.6556513866999871,0.4402274801921928,0.43226392022022486
2020-10-20,0.6454446185639351,0.45130844017738436,0.4524959427437648
2020-10-21,0.6297069960164583,0.425634866907284,0.4750585948709022
2020-10-22,0.620832451794191,0.4239194763880516,0.46176912349077537
2020-10-23,0.623899598884462,0.43023717250805893,0.4642484051854655
2020-10-26,0.5816895420152044,0.43080181814322005,0.4395533688487848
2020-10-27,0.5844046825734905,0.4073686311549829,0.4615704946433482
2020-10-28,0.5728150654734856,0.4041594625768665,0.4382639429717917
2020-10-29,0.5805833034523711,0.4083779619044474,0.41604818832980117
2020-10-30,0.5944607261283599,0.4213761560942473,0.4124282606670019
2020-11-02,0.5054398917544383,0.39705505907100913,0.4438674749352508
2020-11-03,0.4918391471601174,0.40876131888730094,0.4762984274449339
2020-11-04,0.5234150332304723,0.4166534406822744,0.485670666980076
2020-11-05,0.5444320092716937,0.4297929366840958,0.4973735361188153
2020-11-06,0.5817146514986435,0.4385727438688998,0.53550720719788
2020-11-09,0.5925499688872518,0.44630289649619814,0.5681365329194082
2020-11-10,0.6095697994232805,0.4152202044967448,0.6207996357704223
2020-11-11,0.5656501995831689,0.4306406352336405,0.6171301148046618
2020-11-12,0.5570019791145948,0.4238790402574253,0.5990300930372919
2020-11-13,0.5652479740843057,0.41814676945081786,0.5862364268689869
2020-11-14,0.5682144801991758,0.4235965489559672,0.5970466165544236
2020-11-17,0.563664181572292,0.4218608280488365,0.6354778474512558
2020-11-18,0.5606222116460085,0.40595561303476635,0.6357256861482709
2020-11-19,0.5535578513699964,0.41009335242367984,0.601658282458657
2020-11-20,0.5165266423801786,0.41951935144040786,0.6307174016381384
2020-11-23,0.5422699541545501,0.4453543322652578,0.6217417807088953
2020-11-24,0.5489824432596739,0.44446619758508676,0.6649830507218063
2020-11-25,0.54081177674028,0.4360900777710346,0.6298743154877967
2020-11-26,0.5432253327751042,0.4438812215620276,0.6535280202800821
2020-11-27,0.5317615338144879,0.4273504820716867,0.6676112401431712
2020-12-01,0.5443817903048156,0.4463834317896953,0.6601232904849753
2020-12-02,0.5460158694642556,0.45556726331300634,0.6339901761802088
2020-12-03,0.5489824432596739,0.4393797816426481,0.6044848450918671
2020-12-04,0.5402840038242216,0.44668625347905166,0.6128158809004048
2020-12-07,0.5460409789476948,0.4507837813825091,0.5995754915520749
2020-12-08,0.5639155471288759,0.474842605169602,0.6035925490919377
2020-12-09,0.5806084806163585,0.48029182306182605,0.6342380148772241
2020-12-10,0.5705775465449283,0.4695945570272435,0.6130637195974199
2020-12-11,0.5699742421369076,0.46931217804837044,0.6100387837523648
2020-12-14,0.562683693468299,0.4750041250469368,0.5994765605817346
2020-12-15,0.5541612234585653,0.46041117479427274,0.6184688783490339
2020-12-16,0.5552673266603019,0.4816645173740013,0.6377092904489307
2020-12-17,0.5598176929677339,0.49135278962687456,0.6685535128994354
2020-12-18,0.5628093085660426,0.5005563899251584,0.6383540033874272
2020-12-21,0.536739235104222,0.48406642353319906,0.5999723657935562
2020-12-22,0.5352308387230738,0.5051987946888041,0.6004185777024164
2020-12-23,0.5388258264099517,0.519831731781754,0.6029475805178589
2020-12-24,0.56411676139913,0.5200740115977562,0.6242211902213767
2020-12-28,0.5687172789928916,0.5281674154651801,0.639841546840683
2020-12-29,0.5620552795768394,0.528611538966558,0.654073546612656
2020-12-30,0.5647953942574677,0.5200537935324432,0.659329925455386
2020-12-31,0.5596669007060029,0.5012628989852665,0.6630987608448603
2021-01-01,0.5607730715882879,0.5277034108662442,0.6519411624031125
2021-01-04,0.5624574373951543,0.5725917841195858,0.6429657971094519
2021-01-05,0.5500130826499967,0.5942080409716848,0.6535776135830432
2021-01-06,0.5239429415076275,0.5774559136661654,0.6474782764077628
2021-01-07,0.5223843938401496,0.5699071620137597,0.643213635806467
2021-01-08,0.5337224423419256,0.6054702896091837,0.6584869671228356
2021-01-11,0.5153953620144547,0.6278947074608816,0.6781239978286314
2021-01-12,0.5454628517036615,0.6272487402741278,0.7074308278873368
2021-01-13,0.5362867229579322,0.6208304031178953,0.6971660367166831
2021-01-14,0.5472477231248325,0.6603643587408143,0.6952817468397371
2021-01-15,0.535607954738498,0.6533471175609735,0.6931988281153637
2021-01-18,0.5589880648060201,0.648655740150236,0.7095134909761279
2021-01-19,0.5753040853197235,0.6644086457389473,0.7300927944381878
2021-01-20,0.5945612317426643,0.6838624681832237,0.7183403319964871
2021-01-21,0.6170363851981557,0.6697271201421464,0.701281897409095
2021-01-22,0.5919969511266576,0.6815570471246035,0.6702888950497065
2021-01-25,0.5373928938402173,0.6767845728074435,0.6894302483614717
2021-01-27,0.5142640816487307,0.6645503968413091,0.6366183656015739
2021-01-28,0.5049874472886968,0.638463588780726,0.5987822543402769
2021-01-29,0.4875905684177925,0.604006052390174,0.6176755133194446
2021-02-01,0.51441494159101,0.6153298538042928,0.7032159084067934
2021-02-02,0.5297503386396236,0.6412546926972011,0.7863262316490399
2021-02-03,0.5321889364773384,0.6398795272881543,0.8004591726328817
2021-02-04,0.5289961066087754,0.6351879252322465,0.8047235575985953
2021-02-05,0.5287194962076558,0.6228524342943766,0.8230715458807712
2021-02-08,0.5426471378505227,0.6455619268669894,0.8306586821448899
2021-02-09,0.5450102718768235,0.6305168782094073,0.8372042312290308
2021-02-10,0.5541361139751262,0.6452384378219798,0.8073518748377514
2021-02-11,0.5950640305363804,0.642286150995925,0.7980291007877794
2021-02-12,0.5879744930963808,0.636138398947133,0.8075501202318053
2021-02-15,0.5834493039529365,0.615532034457424,0.841915211556978
2021-02-16,0.5969747200969402,0.6029743694462799,0.851882442909864
2021-02-17,0.608916140687285,0.588535750425506,0.8120627273479074
2021-02-18,0.6010976160609731,0.582165936626025,0.7801278356856282
2021-02-19,0.6074329214701244,0.5880302987926782,0.7650527497633134
2021-02-22,0.571130699666619,0.5421668531783193,0.7738795907836727
2021-02-23,0.5788487186786266,0.5509632841057139,0.7551847050163499
2021-02-24,0.5977288844472399,0.5379809274004095,0.8318486657803782
2021-02-25,0.6396371537513905,0.5570703753787096,0.8317989446596258
2021-02-26,0.6101982809952884,0.5162217962200979,0.7603913627383275
2021-03-01,0.6181929104084154,0.5283147826967955,0.7846897804691092
2021-03-02,0.6203548301644624,0.561539578716173,0.7939132400953673
2021-03-03,0.6686739363697263,0.5828735689119839,0.8124098804686363
2021-03-04,0.655475484954817,0.5790718986976084,0.7778963926879533
2021-03-05,0.6569083498440029,0.5622269929368189,0.7560276633489004
2021-03-08,0.6631431496388498,0.5617819708547602,0.7456140922693627
2021-03-09,0.6631179724748624,0.5795773503304362,0.7882602426467383
2021-03-10,0.6585424966839915,0.5876663736170422,0.7815659136537138
2021-03-12,0.6362433126542184,0.5824085534097823,0.7777970782642395
2021-03-15,0.6218130075787323,0.5857249900566432,0.7546887719867371
2021-03-16,0.6176397572867247,0.6034799334016929,0.738324643640803
2021-03-17,0.5948880611106622,0.6046529181576086,0.7216626998415187
2021-03-18,0.5716335661408836,0.5737334308742663,0.7173485937550529
2021-03-19,0.6082875914347288,0.5792741916733246,0.7237949562332712
2021-03-22,0.5984327621501135,0.6114068751980388,0.6956783654456361
2021-03-23,0.6110530186404413,0.6166442526948155,0.7264232734724273
2021-03-24,0.590840425916398,0.607948912093986,0.7052489781926233
2021-03-25,0.5627591572797128,0.5851992080359172,0.6899260535732933
2021-03-26,0.5643681269557139,0.5859878249057136,0.7176461535728204
2021-03-30,0.5817901153100573,0.6230953880458892,0.7795327160500928
2021-03-31,0.5686166380174904,0.6309011337729415,0.7199767831764178
2021-04-01,0.5780442676809001,0.625703855439036,0.7131335464567182
2021-04-05,0.5633374198848429,0.6555919967462394,0.6762891734368556
2021-04-06,0.5591641019122868,0.6660266525769216,0.667016120507636
2021-04-07,0.5684910229197468,0.6687362102966339,0.6739089505302968
2021-04-08,0.5697480537443111,0.6873203189646913,0.6596274852731537
2021-04-09,0.5580327538660144,0.6893020263331315,0.6486683878610421
2021-04-12,0.5223843938401496,0.6586859223520709,0.5944184271330585
2021-04-13,0.5327671990824683,0.601053316273779,0.627444627096068
2021-04-15,0.5390521501636447,0.6475233038475314,0.6569494469132452
2021-04-16,0.532917923663651,0.6378974829519588,0.6555114967629506
2021-04-19,0.5176326779013669,0.6244098992589966,0.6393953349318225
2021-04-20,0.5173563382224406,0.6174330942097819,0.6185680649549564
2021-04-22,0.519996014969313,0.6070189934121681,0.6494122874054612
2021-04-23,0.5189653755789903,0.6032575346832487,0.6411308448998848
2021-04-26,0.535808965967107,0.5997388050606716,0.6318579197884565
2021-04-27,0.5613512665128693,0.6123573489129253,0.6654788559336279
2021-04-28,0.5657004185500469,0.609162108335358,0.7032655017097548
2021-04-29,0.5791503708826369,0.605583286129767,0.6990007332906677
2021-04-30,0.5642926631443002,0.5733893867961881,0.6392964039614825
2021-05-03,0.5464684492910936,0.5739356115273972,0.6414284047176525
2021-05-04,0.5251245085207779,0.5790920044403365,0.6155431291099013
2021-05-05,0.5268843381390582,0.5976761131083939,0.6296759422759518
2021-05-06,0.5323649059030569,0.6040462638756301,0.6279898977930597
2021-05-07,0.5327419542379326,0.6127212740885613,0.64172596453542
2021-05-10,0.5299514175487812,0.6178175744184864,0.6467839701663051
2021-05-11,0.5334458996213545,0.6085554540533795,0.6306183428500071
2021-05-12,0.5233899237470334,0.5944003372373294,0.6266015409457265
2021-05-14,0.535532490927084,0.5798000860166357,0.614055330021063
2021-05-17,0.5471220403465407,0.5871806907591872,0.667016120507636
2021-05-18,0.5609993276614327,0.5948856831274292,0.703166187286041
2021-05-19,0.5655748034523034,0.5921352399867503,0.684818454639447
2021-05-20,0.5597171873534292,0.5832373817650349,0.6596274852731537
2021-05-21,0.5683402306580159,0.5915285857047721,0.7235967108392171
2021-05-24,0.5598428024511728,0.5919331716562044,0.736142538310507
2021-05-25,0.5485298634328359,0.6112379420300893,0.7053977581015071
2021-05-26,0.5519991683414218,0.6293235630655933,0.7035134682245611
2021-05-27,0.5550411382677054,0.6380615862487502,0.7090672790672675
2021-05-28,0.6147234701387327,0.623267915536561,0.7296960480144977
2021-05-31,0.6476568926479567,0.6295880827534399,0.7419940367887724
2021-06-01,0.6519810028822437,0.6270882313000588,0.7378781760963603
2021-06-02,0.6682465337068757,0.6175171115034164,0.7302414465292805
2021-06-03,0.6724700706463098,0.6223128365956867,0.7466554238137583
2021-06-04,0.6628414974348393,0.6233289067002556,0.7272167663198076
2021-06-07,0.6813946984743584,0.6393620571387237,0.7261257136546596
2021-06-08,0.6749590228119995,0.6462510259264114,0.7094641533087488
2021-06-09,0.6550480146114182,0.6462913497344525,0.7067366494636701
2021-06-10,0.6590704726416949,0.65301778774154,0.7074805490080892
2021-06-11,0.6781092816156482,0.6761835346547187,0.7127370556686105
2021-06-14,0.6941287936470164,0.6772200474697709,0.7058935633133286
2021-06-15,0.6967019404148573,0.671692540735751,0.7166046942106338
2021-06-16,0.6773271651988786,0.6764070565990137,0.7110011622471749
2021-06-17,0.6793706439953071,0.694045858391098,0.692653429600581
2021-06-18,0.6844161611944912,0.6857340994182926,0.7062408442518485
2021-06-21,0.6902689042938841,0.6758989092241441,0.7150675574544166
2021-06-22,0.6844666508835626,0.6873194203840107,0.7102080528531679
2021-06-23,0.6741737254094571,0.6711439572302553,0.7118938417004778
2021-06-24,0.6480126892906495,0.7167442310277887,0.7324730173447466
2021-06-25,0.6232642815770704,0.7196703466915215,0.7412503928799355
2021-06-28,0.6139553635954722,0.7017675868245159,0.7345558082513287
2021-06-29,0.614863568873824,0.7034340046966565,0.7347550761877116
2021-06-30,0.6263925442025045,0.7054254841299981,0.7306215766401228
2021-07-01,0.6199847529260669,0.7036981874167478,0.719515233132621
2021-07-02,0.6356763527006637,0.6971749409660573,0.7131902975559833
2021-07-05,0.6463476801206121,0.6953664350237996,0.7281810237361473
2021-07-06,0.6335319622066402,0.6715100165350079,0.7672765236935201
2021-07-07,0.626089876790269,0.676651021253792,0.7720575481710105
2021-07-08,0.6172853819355473,0.669965244022501,0.7530824858055148
2021-07-09,0.6064879656540167,0.6495024277965151,0.7347052272491682
2021-07-12,0.6129966686280488,0.6433855644586182,0.7197643500075476
2021-07-13,0.620867713359883,0.6411301269503553,0.7345558082513287
2021-07-14,0.6139553635954722,0.6521033695764618,0.7318663941080089
2021-07-15,0.6121137758747812,0.6502298288574468,0.7533316026804414
2021-07-16,0.6272755723168688,0.6469100225330338,0.7549750838388848
2021-07-19,0.6204893790945885,0.6427556594015296,0.7038272609018031
2021-07-20,0.6178907844405668,0.6513905704515897,0.6760868378734851
2021-07-22,0.6314633062462243,0.6556875832661364,0.6816149573401732
2021-07-23,0.6238950642877223,0.6542618726938068,0.6756885576363013
2021-07-26,0.6093387380312025,0.6480303279965502,0.6675207451470461
2021-07-27,0.5983141858293985,0.6420834087298686,0.6727004333150938
2021-07-28,0.5894088469576306,0.6481322045812115,0.6503387107556243
2021-07-29,0.5974312253955825,0.6473174165490929,0.6512848180456224
2021-07-30,0.5883745528176969,0.6357703178358494,0.6594525027170867
2021-08-02,0.6071439255286561,0.6569299833796272,0.6556675622859293
2021-08-03,0.6148383240292883,0.6836083944957889,0.6676701641448856
2021-08-04,0.6229111921563117,0.6791485139328866,0.6981495946194846
2021-08-05,0.6383000568381245,0.6832215555127981,0.7176227629170423
2021-08-06,0.6154942839039277,0.6937504499923564,0.7253920395335315
2021-08-09,0.6094900717373204,0.6990044512317239,0.7365978252825381
2021-08-10,0.6149896577354061,0.7035663207018723,0.7403331724107344
2021-08-11,0.6297478750676635,0.7077617938995133,0.7276829178040852
2021-08-12,0.6263169450299939,0.7108367369884676,0.7341075512578102
2021-08-13,0.6440518882399227,0.7563119957488149,0.7588098732085858
2021-08-16,0.6581037236890175,0.7602020638376425,0.7631924896311012
2021-08-17,0.6534366761162247,0.7928269449301459,0.7473055050994825
2021-08-18,0.6576748997346515,0.7958820069215424,0.7456618961232481
2021-08-20,0.6453638079892012,0.79545439484017,0.7474050751587785
2021-08-23,0.6524779811488015,0.8271833909941324,0.7572162409886859
2021-08-24,0.6632502202663446,0.8173266348636499,0.791331320714394
2021-08-25,0.672786274168216,0.8359811697925481,0.7898873631279161
2021-08-26,0.6868379742562143,0.8412150652891874,0.7872976468616834
2021-08-27,0.6852990539477588,0.8608878044517709,0.7809723278316721
